Customer ID,Recency,Frequency,Monetary,Recency Score,Frequency Score,Monetary Score,RFM Score,Customer Status
CUST_05880,142,5,60.07,2,2,1,22,Hibernating
CUST_05881,33,5,60.059999999999995,4,2,1,42,Potential Loyalists
CUST_05882,169,8,124.06,2,4,4,24,Cannot Lose
CUST_05883,206,7,87.83,1,3,3,13,At Risk
CUST_05884,40,9,126.06,4,5,4,45,Loyal Customers
CUST_05885,90,11,189.64999999999998,3,5,5,35,Loyal Customers
CUST_05886,177,5,78.31,1,2,2,12,Hibernating
CUST_05887,234,5,71.92,1,2,2,12,Hibernating
CUST_05888,52,5,64.69999999999999,4,2,2,42,Potential Loyalists
CUST_05889,200,6,79.06,1,3,2,13,At Risk
CUST_05890,113,6,86.38,2,3,3,23,At Risk
CUST_05891,207,8,114.78,1,4,4,14,Cannot Lose
CUST_05892,7,9,129.95,5,5,4,55,Champions
CUST_05893,325,4,36.64,1,1,1,11,Hibernating
CUST_05894,230,8,128.54,1,4,4,14,Cannot Lose
CUST_05895,19,5,93.26,5,2,3,52,Potential Loyalists
CUST_05896,17,7,92.80000000000001,5,3,3,53,Potential Loyalists
CUST_05897,106,6,114.45,2,3,4,23,At Risk
CUST_05898,191,7,112.03999999999999,1,3,4,13,At Risk
CUST_05899,190,5,57.92,1,2,1,12,Hibernating
CUST_05900,55,7,106.36,4,3,4,43,Potential Loyalists
CUST_05901,41,7,85.88,4,3,3,43,Potential Loyalists
CUST_05902,36,11,200.33999999999997,4,5,5,45,Loyal Customers
CUST_05903,165,7,123.2,2,3,4,23,At Risk
CUST_05904,480,5,92.83,1,2,3,12,Hibernating
CUST_05905,47,7,109.2,4,3,4,43,Potential Loyalists
CUST_05906,18,8,84.66,5,4,2,54,Champions
CUST_05907,17,6,75.62,5,3,2,53,Potential Loyalists
CUST_05908,188,4,66.61,1,1,2,11,Hibernating
CUST_05909,37,6,95.1,4,3,3,43,Potential Loyalists
CUST_05910,198,6,92.69,1,3,3,13,At Risk
CUST_05911,95,5,83.06,3,2,2,32,Need Attention
CUST_05912,87,7,88.34999999999998,3,3,3,33,Need Attention
CUST_05913,265,4,82.22,1,1,2,11,Hibernating
CUST_05914,30,10,155.88000000000002,4,5,5,45,Loyal Customers
CUST_05915,39,5,90.88,4,2,3,42,Potential Loyalists
CUST_05916,67,8,98.56,3,4,3,34,Loyal Customers
CUST_05917,63,3,54.5,3,1,1,31,Need Attention
CUST_05918,73,6,103.73,3,3,3,33,Need Attention
CUST_05919,3,8,112.77,5,4,4,54,Champions
CUST_05920,30,7,102.89,4,3,3,43,Potential Loyalists
CUST_05921,1,6,91.82,5,3,3,53,Potential Loyalists
CUST_05922,14,8,104.55000000000001,5,4,3,54,Champions
CUST_05923,49,10,127.13999999999999,4,5,4,45,Loyal Customers
CUST_05924,106,7,93.00999999999999,2,3,3,23,At Risk
CUST_05925,16,9,127.89999999999999,5,5,4,55,Champions
CUST_05926,25,9,124.92,4,5,4,45,Loyal Customers
CUST_05927,219,6,98.76,1,3,3,13,At Risk
CUST_05928,182,6,82.23,1,3,2,13,At Risk
CUST_05929,36,6,80.7,4,3,2,43,Potential Loyalists
CUST_05930,153,5,89.34,2,2,3,22,Hibernating
CUST_05931,127,5,57.09000000000001,2,2,1,22,Hibernating
CUST_05932,274,5,52.56,1,2,1,12,Hibernating
CUST_05933,1,2,29.299999999999997,5,1,1,51,Newcomers
CUST_05934,49,9,151.37,4,5,5,45,Loyal Customers
CUST_05935,108,5,73.49,2,2,2,22,Hibernating
CUST_05936,108,4,56.75,2,1,1,21,Hibernating
CUST_05937,81,5,77.39,3,2,2,32,Need Attention
CUST_05938,146,8,107.6,2,4,4,24,Cannot Lose
CUST_05939,438,4,59.67,1,1,1,11,Hibernating
CUST_05940,85,7,131.24,3,3,4,33,Need Attention
CUST_05941,47,9,141.55,4,5,5,45,Loyal Customers
CUST_05942,28,8,117.06,4,4,4,44,Loyal Customers
CUST_05943,121,8,99.75,2,4,3,24,Cannot Lose
CUST_05944,239,5,67.94,1,2,2,12,Hibernating
CUST_05945,167,6,69.27999999999999,2,3,2,23,At Risk
CUST_05946,161,6,89.0,2,3,3,23,At Risk
CUST_05947,69,11,140.6,3,5,5,35,Loyal Customers
CUST_05948,389,2,26.11,1,1,1,11,Hibernating
CUST_05949,86,9,124.78,3,5,4,35,Loyal Customers
CUST_05950,212,5,69.35,1,2,2,12,Hibernating
CUST_05951,4,9,156.19,5,5,5,55,Champions
CUST_05952,82,7,92.43,3,3,3,33,Need Attention
CUST_05953,248,3,56.9,1,1,1,11,Hibernating
CUST_05954,96,8,108.71000000000001,3,4,4,34,Loyal Customers
CUST_05955,128,7,105.91000000000001,2,3,3,23,At Risk
CUST_05956,88,4,53.78,3,1,1,31,Need Attention
CUST_05957,144,8,121.64000000000001,2,4,4,24,Cannot Lose
CUST_05958,3,6,87.31,5,3,3,53,Potential Loyalists
CUST_05959,12,8,98.71,5,4,3,54,Champions
CUST_05960,110,10,148.6,2,5,5,25,Cannot Lose
CUST_05961,70,3,32.53,3,1,1,31,Need Attention
CUST_05962,114,8,106.18,2,4,3,24,Cannot Lose
CUST_05963,62,5,66.0,3,2,2,32,Need Attention
CUST_05964,81,11,183.29999999999998,3,5,5,35,Loyal Customers
CUST_05965,155,7,98.75999999999999,2,3,3,23,At Risk
CUST_05966,0,9,130.39,5,5,4,55,Champions
CUST_05967,88,9,122.39,3,5,4,35,Loyal Customers
CUST_05968,36,7,100.33,4,3,3,43,Potential Loyalists
CUST_05969,59,4,57.58,3,1,1,31,Need Attention
CUST_05970,67,8,113.4,3,4,4,34,Loyal Customers
CUST_05971,153,11,150.06,2,5,5,25,Cannot Lose
CUST_05972,64,13,163.35000000000002,3,5,5,35,Loyal Customers
CUST_05973,70,4,46.55,3,1,1,31,Need Attention
CUST_05974,135,5,95.76,2,2,3,22,Hibernating
CUST_05975,20,7,118.72,5,3,4,53,Potential Loyalists
CUST_05976,30,5,88.20000000000002,4,2,3,42,Potential Loyalists
CUST_05977,63,12,162.14,3,5,5,35,Loyal Customers
CUST_05978,44,8,130.34,4,4,4,44,Loyal Customers
CUST_05979,208,5,81.25,1,2,2,12,Hibernating
CUST_05980,14,12,164.49999999999997,5,5,5,55,Champions
CUST_05981,57,4,55.06,3,1,1,31,Need Attention
CUST_05982,169,7,104.26999999999998,2,3,3,23,At Risk
CUST_05983,71,9,125.04,3,5,4,35,Loyal Customers
CUST_05984,324,3,42.879999999999995,1,1,1,11,Hibernating
CUST_05985,166,10,138.31,2,5,5,25,Cannot Lose
CUST_05986,82,9,139.28000000000003,3,5,5,35,Loyal Customers
CUST_05987,346,5,85.53,1,2,3,12,Hibernating
CUST_05988,245,4,49.910000000000004,1,1,1,11,Hibernating
CUST_05989,13,12,186.35999999999999,5,5,5,55,Champions
CUST_05990,24,4,87.35999999999999,5,1,3,51,Newcomers
CUST_05991,162,9,111.28,2,5,4,25,Cannot Lose
CUST_05992,0,10,189.91,5,5,5,55,Champions
CUST_05993,19,4,38.63,5,1,1,51,Newcomers
CUST_05994,40,10,127.19,4,5,4,45,Loyal Customers
CUST_05995,102,9,162.98,2,5,5,25,Cannot Lose
CUST_05996,6,7,102.47999999999999,5,3,3,53,Potential Loyalists
CUST_05997,101,7,113.47999999999999,2,3,4,23,At Risk
CUST_05998,97,10,139.5,3,5,5,35,Loyal Customers
CUST_05999,219,8,123.28,1,4,4,14,Cannot Lose
CUST_06000,2,8,129.23,5,4,4,54,Champions
CUST_06001,409,2,21.46,1,1,1,11,Hibernating
CUST_06002,302,5,76.6,1,2,2,12,Hibernating
CUST_06003,5,12,196.1,5,5,5,55,Champions
CUST_06004,122,12,177.91,2,5,5,25,Cannot Lose
CUST_06005,10,9,160.1,5,5,5,55,Champions
CUST_06006,147,6,96.49000000000001,2,3,3,23,At Risk
CUST_06007,94,10,108.43,3,5,4,35,Loyal Customers
CUST_06008,45,2,29.96,4,1,1,41,Newcomers
CUST_06009,268,6,72.26,1,3,2,13,At Risk
CUST_06010,14,6,103.02000000000001,5,3,3,53,Potential Loyalists
CUST_06011,57,6,83.49000000000001,3,3,2,33,Need Attention
CUST_06012,18,6,106.76,5,3,4,53,Potential Loyalists
CUST_06013,248,1,20.78,1,1,1,11,Hibernating
CUST_06014,101,8,85.52000000000001,2,4,3,24,Cannot Lose
CUST_06015,77,13,206.23999999999998,3,5,5,35,Loyal Customers
CUST_06016,32,7,101.97,4,3,3,43,Potential Loyalists
CUST_06017,74,6,102.41999999999999,3,3,3,33,Need Attention
CUST_06018,227,8,135.82,1,4,5,14,Cannot Lose
CUST_06019,102,5,84.99,2,2,2,22,Hibernating
CUST_06020,29,6,108.9,4,3,4,43,Potential Loyalists
CUST_06021,1,11,161.59,5,5,5,55,Champions
CUST_06022,255,7,88.99000000000001,1,3,3,13,At Risk
CUST_06023,256,3,43.39,1,1,1,11,Hibernating
CUST_06024,196,5,82.79,1,2,2,12,Hibernating
CUST_06025,6,5,72.89999999999999,5,2,2,52,Potential Loyalists
CUST_06026,28,10,121.11999999999999,4,5,4,45,Loyal Customers
CUST_06027,32,7,88.98000000000002,4,3,3,43,Potential Loyalists
CUST_06028,32,6,94.02000000000001,4,3,3,43,Potential Loyalists
CUST_06029,462,3,39.86,1,1,1,11,Hibernating
CUST_06030,77,11,171.71,3,5,5,35,Loyal Customers
CUST_06031,355,3,23.68,1,1,1,11,Hibernating
CUST_06032,15,10,128.17000000000002,5,5,4,55,Champions
CUST_06033,68,12,181.25000000000003,3,5,5,35,Loyal Customers
CUST_06034,70,11,116.88000000000001,3,5,4,35,Loyal Customers
CUST_06035,110,8,124.08,2,4,4,24,Cannot Lose
CUST_06036,38,5,73.11,4,2,2,42,Potential Loyalists
CUST_06037,237,4,78.62,1,1,2,11,Hibernating
CUST_06038,183,5,93.75,1,2,3,12,Hibernating
CUST_06039,119,4,59.97,2,1,1,21,Hibernating
CUST_06040,37,7,87.69,4,3,3,43,Potential Loyalists
CUST_06041,125,7,87.58999999999999,2,3,3,23,At Risk
CUST_06042,20,10,123.54000000000002,5,5,4,55,Champions
CUST_06043,33,3,33.239999999999995,4,1,1,41,Newcomers
CUST_06044,30,6,91.00999999999999,4,3,3,43,Potential Loyalists
CUST_06045,6,8,91.59,5,4,3,54,Champions
CUST_06046,123,6,108.65,2,3,4,23,At Risk
CUST_06047,84,5,79.57000000000001,3,2,2,32,Need Attention
CUST_06048,40,11,156.10999999999999,4,5,5,45,Loyal Customers
CUST_06049,30,13,231.78,4,5,5,45,Loyal Customers
CUST_06050,16,4,55.61,5,1,1,51,Newcomers
CUST_06051,91,6,109.05000000000001,3,3,4,33,Need Attention
CUST_06052,239,4,67.31,1,1,2,11,Hibernating
CUST_06053,369,4,63.1,1,1,1,11,Hibernating
CUST_06054,113,10,140.33,2,5,5,25,Cannot Lose
CUST_06055,25,5,77.71,4,2,2,42,Potential Loyalists
CUST_06056,42,10,126.13,4,5,4,45,Loyal Customers
CUST_06057,194,8,117.75999999999999,1,4,4,14,Cannot Lose
CUST_06058,109,7,112.45000000000002,2,3,4,23,At Risk
CUST_06059,8,5,58.25,5,2,1,52,Potential Loyalists
CUST_06060,19,11,148.67000000000002,5,5,5,55,Champions
CUST_06061,80,10,133.48999999999998,3,5,5,35,Loyal Customers
CUST_06062,1,10,133.17,5,5,5,55,Champions
CUST_06063,26,8,110.22999999999999,4,4,4,44,Loyal Customers
CUST_06064,11,8,135.01999999999998,5,4,5,54,Champions
CUST_06065,24,8,131.64000000000001,5,4,4,54,Champions
CUST_06066,221,10,126.38,1,5,4,15,Cannot Lose
CUST_06067,85,4,54.230000000000004,3,1,1,31,Need Attention
CUST_06068,91,8,118.29,3,4,4,34,Loyal Customers
CUST_06069,32,8,107.27000000000001,4,4,4,44,Loyal Customers
CUST_06070,153,4,59.57,2,1,1,21,Hibernating
CUST_06071,199,9,122.61,1,5,4,15,Cannot Lose
CUST_06072,25,7,88.2,4,3,3,43,Potential Loyalists
CUST_06073,5,7,109.07999999999998,5,3,4,53,Potential Loyalists
CUST_06074,50,9,133.68,4,5,5,45,Loyal Customers
CUST_06075,81,4,61.160000000000004,3,1,1,31,Need Attention
CUST_06076,64,12,186.38,3,5,5,35,Loyal Customers
CUST_06077,9,8,121.97999999999999,5,4,4,54,Champions
CUST_06078,95,7,85.39,3,3,2,33,Need Attention
CUST_06079,39,7,99.39,4,3,3,43,Potential Loyalists
CUST_06080,184,2,37.46,1,1,1,11,Hibernating
CUST_06081,145,7,80.14,2,3,2,23,At Risk
CUST_06082,423,2,26.82,1,1,1,11,Hibernating
CUST_06083,55,3,47.91,4,1,1,41,Newcomers
CUST_06084,99,9,125.59,3,5,4,35,Loyal Customers
CUST_06085,153,5,54.769999999999996,2,2,1,22,Hibernating
CUST_06086,165,8,113.12,2,4,4,24,Cannot Lose
CUST_06087,4,7,116.53,5,3,4,53,Potential Loyalists
CUST_06088,52,9,147.34,4,5,5,45,Loyal Customers
CUST_06089,4,6,74.06,5,3,2,53,Potential Loyalists
CUST_06090,88,5,87.69,3,2,3,32,Need Attention
CUST_06091,43,6,90.31,4,3,3,43,Potential Loyalists
CUST_06092,20,7,152.24,5,3,5,53,Potential Loyalists
CUST_06093,25,8,91.49000000000001,4,4,3,44,Loyal Customers
CUST_06094,28,9,134.2,4,5,5,45,Loyal Customers
CUST_06095,205,10,163.76000000000002,1,5,5,15,Cannot Lose
CUST_06096,107,4,35.72,2,1,1,21,Hibernating
CUST_06097,41,7,102.55,4,3,3,43,Potential Loyalists
CUST_06098,79,9,130.79,3,5,4,35,Loyal Customers
CUST_06099,38,5,84.91,4,2,2,42,Potential Loyalists
CUST_06100,26,8,116.86999999999999,4,4,4,44,Loyal Customers
CUST_06101,9,6,103.36999999999999,5,3,3,53,Potential Loyalists
CUST_06102,13,8,101.02000000000001,5,4,3,54,Champions
CUST_06103,32,6,94.62,4,3,3,43,Potential Loyalists
CUST_06104,41,11,135.77,4,5,5,45,Loyal Customers
CUST_06105,117,7,98.91,2,3,3,23,At Risk
CUST_06106,154,6,102.00999999999999,2,3,3,23,At Risk
CUST_06107,149,8,129.43,2,4,4,24,Cannot Lose
CUST_06108,216,8,124.79999999999998,1,4,4,14,Cannot Lose
CUST_06109,103,6,117.22,2,3,4,23,At Risk
CUST_06110,164,6,67.17,2,3,2,23,At Risk
CUST_06111,116,7,116.58,2,3,4,23,At Risk
CUST_06112,148,7,111.77,2,3,4,23,At Risk
CUST_06113,15,6,75.71,5,3,2,53,Potential Loyalists
CUST_06114,406,4,47.66,1,1,1,11,Hibernating
CUST_06115,178,4,49.52,1,1,1,11,Hibernating
CUST_06116,12,7,118.53,5,3,4,53,Potential Loyalists
CUST_06117,28,9,131.29,4,5,4,45,Loyal Customers
CUST_06118,2,8,101.38,5,4,3,54,Champions
CUST_06119,210,9,146.89,1,5,5,15,Cannot Lose
CUST_06120,96,6,82.89999999999999,3,3,2,33,Need Attention
CUST_06121,143,10,136.28,2,5,5,25,Cannot Lose
CUST_06122,63,9,117.00999999999999,3,5,4,35,Loyal Customers
CUST_06123,342,6,71.48,1,3,2,13,At Risk
CUST_06124,265,8,114.81,1,4,4,14,Cannot Lose
CUST_06125,8,3,43.38,5,1,1,51,Newcomers
CUST_06126,13,4,64.21000000000001,5,1,2,51,Newcomers
CUST_06127,25,6,94.50000000000001,4,3,3,43,Potential Loyalists
CUST_06128,13,6,85.61000000000001,5,3,3,53,Potential Loyalists
CUST_06129,152,7,87.56,2,3,3,23,At Risk
CUST_06130,177,8,119.02,1,4,4,14,Cannot Lose
CUST_06131,305,5,83.49,1,2,2,12,Hibernating
CUST_06132,10,5,66.09,5,2,2,52,Potential Loyalists
CUST_06133,100,8,78.65,3,4,2,34,Loyal Customers
CUST_06134,263,7,93.91999999999999,1,3,3,13,At Risk
CUST_06135,64,8,110.92000000000002,3,4,4,34,Loyal Customers
CUST_06136,296,6,105.02000000000001,1,3,3,13,At Risk
CUST_06137,90,6,91.91999999999999,3,3,3,33,Need Attention
CUST_06138,167,10,160.27,2,5,5,25,Cannot Lose
CUST_06139,209,5,110.64,1,2,4,12,Hibernating
CUST_06140,15,5,80.99,5,2,2,52,Potential Loyalists
CUST_06141,34,8,105.44,4,4,3,44,Loyal Customers
CUST_06142,98,9,130.56,3,5,4,35,Loyal Customers
CUST_06143,72,7,75.33,3,3,2,33,Need Attention
CUST_06144,664,1,10.67,1,1,1,11,Hibernating
CUST_06145,105,7,104.22999999999999,2,3,3,23,At Risk
CUST_06146,37,6,73.18,4,3,2,43,Potential Loyalists
CUST_06147,66,5,85.79,3,2,3,32,Need Attention
CUST_06148,30,1,9.68,4,1,1,41,Newcomers
CUST_06149,55,7,111.85,4,3,4,43,Potential Loyalists
CUST_06150,214,6,104.84,1,3,3,13,At Risk
CUST_06151,14,8,108.19,5,4,4,54,Champions
CUST_06152,115,12,165.23000000000002,2,5,5,25,Cannot Lose
CUST_06153,82,9,105.24,3,5,3,35,Loyal Customers
CUST_06154,102,5,73.74000000000001,2,2,2,22,Hibernating
CUST_06155,137,2,22.57,2,1,1,21,Hibernating
CUST_06156,121,6,122.10000000000001,2,3,4,23,At Risk
CUST_06157,23,6,117.75,5,3,4,53,Potential Loyalists
CUST_06158,131,8,119.64999999999999,2,4,4,24,Cannot Lose
CUST_06159,55,11,162.20000000000002,4,5,5,45,Loyal Customers
CUST_06160,181,5,66.5,1,2,2,12,Hibernating
CUST_06161,46,6,69.91,4,3,2,43,Potential Loyalists
CUST_06162,192,5,56.17,1,2,1,12,Hibernating
CUST_06163,7,6,76.23,5,3,2,53,Potential Loyalists
CUST_06164,74,10,139.47,3,5,5,35,Loyal Customers
CUST_06165,344,6,60.269999999999996,1,3,1,13,At Risk
CUST_06166,125,11,131.01000000000002,2,5,4,25,Cannot Lose
CUST_06167,49,7,101.49000000000001,4,3,3,43,Potential Loyalists
CUST_06168,179,6,66.89,1,3,2,13,At Risk
CUST_06169,110,8,141.71,2,4,5,24,Cannot Lose
CUST_06170,14,6,97.96,5,3,3,53,Potential Loyalists
CUST_06171,18,11,197.28000000000003,5,5,5,55,Champions
CUST_06172,63,11,172.17,3,5,5,35,Loyal Customers
CUST_06173,144,4,54.85,2,1,1,21,Hibernating
CUST_06174,140,5,71.36,2,2,2,22,Hibernating
CUST_06175,235,4,67.07,1,1,2,11,Hibernating
CUST_06176,204,4,58.66,1,1,1,11,Hibernating
CUST_06177,27,7,106.24000000000001,4,3,3,43,Potential Loyalists
CUST_06178,81,8,121.71,3,4,4,34,Loyal Customers
CUST_06179,140,5,58.78999999999999,2,2,1,22,Hibernating
CUST_06180,77,7,123.7,3,3,4,33,Need Attention
CUST_06181,192,8,133.69,1,4,5,14,Cannot Lose
CUST_06182,263,2,27.65,1,1,1,11,Hibernating
CUST_06183,143,9,131.33,2,5,4,25,Cannot Lose
CUST_06184,70,3,31.839999999999996,3,1,1,31,Need Attention
CUST_06185,21,9,110.97,5,5,4,55,Champions
CUST_06186,1,5,79.99,5,2,2,52,Potential Loyalists
CUST_06187,169,6,87.86,2,3,3,23,At Risk
CUST_06188,48,8,124.37,4,4,4,44,Loyal Customers
CUST_06189,48,7,102.93,4,3,3,43,Potential Loyalists
CUST_06190,91,4,50.75000000000001,3,1,1,31,Need Attention
CUST_06191,8,8,140.93,5,4,5,54,Champions
CUST_06192,279,5,68.3,1,2,2,12,Hibernating
CUST_06193,170,6,98.41,2,3,3,23,At Risk
CUST_06194,444,3,41.39,1,1,1,11,Hibernating
CUST_06195,61,6,113.88,3,3,4,33,Need Attention
CUST_06196,32,12,205.14,4,5,5,45,Loyal Customers
CUST_06197,36,8,126.8,4,4,4,44,Loyal Customers
CUST_06198,5,6,109.08,5,3,4,53,Potential Loyalists
CUST_06199,23,7,87.58999999999999,5,3,3,53,Potential Loyalists
CUST_06200,342,8,99.87,1,4,3,14,Cannot Lose
CUST_06201,117,6,107.97999999999999,2,3,4,23,At Risk
CUST_06202,74,10,166.37999999999997,3,5,5,35,Loyal Customers
CUST_06203,221,3,49.43,1,1,1,11,Hibernating
CUST_06204,109,4,37.699999999999996,2,1,1,21,Hibernating
CUST_06205,51,9,142.49,4,5,5,45,Loyal Customers
CUST_06206,52,4,57.46,4,1,1,41,Newcomers
CUST_06207,2,6,104.16,5,3,3,53,Potential Loyalists
CUST_06208,8,12,150.44,5,5,5,55,Champions
CUST_06209,66,7,107.14999999999999,3,3,4,33,Need Attention
CUST_06210,62,5,64.78,3,2,2,32,Need Attention
CUST_06211,43,5,84.71,4,2,2,42,Potential Loyalists
CUST_06212,12,5,75.2,5,2,2,52,Potential Loyalists
CUST_06213,17,5,82.08000000000001,5,2,2,52,Potential Loyalists
CUST_06214,335,5,75.2,1,2,2,12,Hibernating
CUST_06215,284,4,41.17,1,1,1,11,Hibernating
CUST_06216,26,10,136.95999999999998,4,5,5,45,Loyal Customers
CUST_06217,26,9,104.37,4,5,3,45,Loyal Customers
CUST_06218,77,7,134.04999999999998,3,3,5,33,Need Attention
CUST_06219,206,5,68.33000000000001,1,2,2,12,Hibernating
CUST_06220,36,5,46.7,4,2,1,42,Potential Loyalists
CUST_06221,173,10,165.2,2,5,5,25,Cannot Lose
CUST_06222,139,6,74.95,2,3,2,23,At Risk
CUST_06223,192,7,107.99000000000001,1,3,4,13,At Risk
CUST_06224,153,9,144.31,2,5,5,25,Cannot Lose
CUST_06225,43,5,81.45,4,2,2,42,Potential Loyalists
CUST_06226,32,9,120.33,4,5,4,45,Loyal Customers
CUST_06227,353,2,29.46,1,1,1,11,Hibernating
CUST_06228,5,7,84.35000000000001,5,3,2,53,Potential Loyalists
CUST_06229,97,4,70.53,3,1,2,31,Need Attention
CUST_06230,110,11,171.45,2,5,5,25,Cannot Lose
CUST_06231,1,5,83.93,5,2,2,52,Potential Loyalists
CUST_06232,53,7,87.02,4,3,3,43,Potential Loyalists
CUST_06233,12,8,106.07,5,4,3,54,Champions
CUST_06234,42,4,68.03,4,1,2,41,Newcomers
CUST_06235,1,5,55.53,5,2,1,52,Potential Loyalists
CUST_06236,0,7,93.82000000000001,5,3,3,53,Potential Loyalists
CUST_06237,0,6,59.620000000000005,5,3,1,53,Potential Loyalists
CUST_06238,240,3,50.17,1,1,1,11,Hibernating
CUST_06239,2,5,70.16,5,2,2,52,Potential Loyalists
CUST_06240,105,5,63.959999999999994,2,2,1,22,Hibernating
CUST_06241,179,3,38.43,1,1,1,11,Hibernating
CUST_06242,81,4,49.46000000000001,3,1,1,31,Need Attention
CUST_06243,67,11,146.25,3,5,5,35,Loyal Customers
CUST_06244,163,8,130.55,2,4,4,24,Cannot Lose
CUST_06245,30,9,143.48000000000002,4,5,5,45,Loyal Customers
CUST_06246,413,3,35.84,1,1,1,11,Hibernating
CUST_06247,85,4,62.36,3,1,1,31,Need Attention
CUST_06248,310,5,86.16000000000001,1,2,3,12,Hibernating
CUST_06249,159,11,171.26000000000002,2,5,5,25,Cannot Lose
CUST_06250,18,12,225.45999999999998,5,5,5,55,Champions
CUST_06251,34,4,47.480000000000004,4,1,1,41,Newcomers
CUST_06252,106,9,145.85000000000002,2,5,5,25,Cannot Lose
CUST_06253,4,7,117.02000000000001,5,3,4,53,Potential Loyalists
CUST_06254,11,10,157.43,5,5,5,55,Champions
CUST_06255,6,8,126.9,5,4,4,54,Champions
CUST_06256,3,9,175.12,5,5,5,55,Champions
CUST_06257,101,6,96.22,2,3,3,23,At Risk
CUST_06258,29,3,30.509999999999998,4,1,1,41,Newcomers
CUST_06259,48,11,179.8,4,5,5,45,Loyal Customers
CUST_06260,130,11,155.2,2,5,5,25,Cannot Lose
CUST_06261,50,10,139.85000000000002,4,5,5,45,Loyal Customers
CUST_06262,18,13,205.09000000000003,5,5,5,55,Champions
CUST_06263,88,4,59.010000000000005,3,1,1,31,Need Attention
CUST_06264,26,11,143.9,4,5,5,45,Loyal Customers
CUST_06265,19,4,58.07,5,1,1,51,Newcomers
CUST_06266,14,10,126.88000000000001,5,5,4,55,Champions
CUST_06267,57,4,76.55000000000001,3,1,2,31,Need Attention
CUST_06268,248,3,36.16,1,1,1,11,Hibernating
CUST_06269,217,5,76.28,1,2,2,12,Hibernating
CUST_06270,84,6,63.69,3,3,1,33,Need Attention
CUST_06271,32,13,214.17,4,5,5,45,Loyal Customers
CUST_06272,222,5,64.92,1,2,2,12,Hibernating
CUST_06273,58,5,82.24000000000001,3,2,2,32,Need Attention
CUST_06274,159,6,86.77,2,3,3,23,At Risk
CUST_06275,6,9,141.07000000000002,5,5,5,55,Champions
CUST_06276,49,8,97.35000000000001,4,4,3,44,Loyal Customers
CUST_06277,112,4,45.09,2,1,1,21,Hibernating
CUST_06278,84,4,47.47,3,1,1,31,Need Attention
CUST_06279,98,6,102.71000000000001,3,3,3,33,Need Attention
CUST_06280,61,10,136.66,3,5,5,35,Loyal Customers
CUST_06281,179,5,50.31999999999999,1,2,1,12,Hibernating
CUST_06282,164,12,209.67000000000002,2,5,5,25,Cannot Lose
CUST_06283,286,4,86.67,1,1,3,11,Hibernating
CUST_06284,42,5,72.69999999999999,4,2,2,42,Potential Loyalists
CUST_06285,27,7,114.36999999999999,4,3,4,43,Potential Loyalists
CUST_06286,306,5,75.09,1,2,2,12,Hibernating
CUST_06287,44,8,130.96,4,4,4,44,Loyal Customers
CUST_06288,241,5,91.83,1,2,3,12,Hibernating
CUST_06289,132,6,94.0,2,3,3,23,At Risk
CUST_06290,126,7,97.45,2,3,3,23,At Risk
CUST_06291,420,4,72.89,1,1,2,11,Hibernating
CUST_06292,32,6,83.67,4,3,2,43,Potential Loyalists
CUST_06293,48,5,68.71,4,2,2,42,Potential Loyalists
CUST_06294,430,1,11.74,1,1,1,11,Hibernating
CUST_06295,188,7,89.89999999999999,1,3,3,13,At Risk
CUST_06296,145,9,124.37999999999998,2,5,4,25,Cannot Lose
CUST_06297,18,10,160.25999999999996,5,5,5,55,Champions
CUST_06298,174,8,114.03999999999999,2,4,4,24,Cannot Lose
CUST_06299,39,11,154.33,4,5,5,45,Loyal Customers
CUST_06300,33,8,137.73000000000002,4,4,5,44,Loyal Customers
CUST_06301,22,4,59.39,5,1,1,51,Newcomers
CUST_06302,23,8,121.46999999999998,5,4,4,54,Champions
CUST_06303,65,7,115.21000000000001,3,3,4,33,Need Attention
CUST_06304,25,9,126.97999999999999,4,5,4,45,Loyal Customers
CUST_06305,92,6,103.25,3,3,3,33,Need Attention
CUST_06306,47,7,133.57999999999998,4,3,5,43,Potential Loyalists
CUST_06307,55,7,97.97,4,3,3,43,Potential Loyalists
CUST_06308,25,10,167.48,4,5,5,45,Loyal Customers
CUST_06309,372,4,49.33,1,1,1,11,Hibernating
CUST_06310,27,6,85.04,4,3,2,43,Potential Loyalists
CUST_06311,27,3,66.03,4,1,2,41,Newcomers
CUST_06312,259,8,122.69,1,4,4,14,Cannot Lose
CUST_06313,121,7,78.57,2,3,2,23,At Risk
CUST_06314,59,7,89.86000000000001,3,3,3,33,Need Attention
CUST_06315,198,4,56.17,1,1,1,11,Hibernating
CUST_06316,13,7,100.63,5,3,3,53,Potential Loyalists
CUST_06317,439,5,81.13000000000001,1,2,2,12,Hibernating
CUST_06318,75,5,58.1,3,2,1,32,Need Attention
CUST_06319,239,4,52.31999999999999,1,1,1,11,Hibernating
CUST_06320,93,5,69.61,3,2,2,32,Need Attention
CUST_06321,145,4,60.72,2,1,1,21,Hibernating
CUST_06322,33,8,107.66999999999999,4,4,4,44,Loyal Customers
CUST_06323,51,7,102.35999999999999,4,3,3,43,Potential Loyalists
CUST_06324,28,6,84.11,4,3,2,43,Potential Loyalists
CUST_06325,115,6,95.10999999999999,2,3,3,23,At Risk
CUST_06326,0,7,78.23,5,3,2,53,Potential Loyalists
